Client ID,Sales Person ID,Team,Actual Sales,Collection,product_id
2927,2022020001,N2,0,300000,10
7374,2022010005,N3,0,34362,10
5809,2021010005,G2,0,0,10
5753,2017090001,G2,0,458155,10
5442,2012080003,N1,0,1190458,10
5457,2018070019,N3,0,0,10
5057,2021010014,N3,0,30000,10
5589,2022020018,N3,-345320.5,0,10
5242,2015080005,N3,0,0,10
5646,2022110004,N3,0,30867,10
5702,2012010001,N3,0,97984,10
5324,2017100003,N1,0,0,10
5361,2017050001,N3,0,40000,10
5386,2020030013,N3,0,0,10
4989,2015080005,N3,0,4687,10
3775,2012050001,G2,0,6242,10
3796,2015080005,N3,0,0,10
6644,2021010005,G2,0,0,10
4550,2016010001,N2,0,700000,10
4583,2021100029,N2,0,1971,10
3936,2012090001,G2,-60132.43,0,10
4617,2021010025,N1,0,246000,10
3959,2018020009,N3,0,325000,10
3969,2021100043,N3,0,0,10
4006,2012050001,G2,0,50000,10
4084,2017090039,N3,0,8133,10
4114,2018120010,G2,0,2,10
4835,2012100002,G2,0,45000,10
4847,2018120010,G2,0,9900,10
4258,2022040003,N2,0,0,10
4898,2017100003,N1,0,153489,10
4926,2022040003,N2,0,2217,10
3726,2021120007,N2,0,0,10
3034,2011110002,N1,0,100000,10
2116,2017090039,N3,0,14831,10
2156,2018010005,N1,0,11288,10
3125,2012010001,N3,0,-938767,10
2270,2012010001,N3,0,-96150,10
3337,2021100029,N2,0,0,10
2612,2015080005,N3,0,0,10
3435,2018010005,N1,0,132710,10
2624,2018010005,N1,0,48,10
3533,2013040001,G2,0,279000,10
3561,2015080005,N3,0,2956,10
2834,2022020018,N3,0,0,10
2903,2018020009,N3,0,433000,10
2938,2018010005,N1,0,7779,10
2024,2012080003,N1,0,369664,10
5800,2022020018,N3,0,0,10
5807,2022020018,N3,0,0,10
5817,2021010025,N1,-4750.98,0,10
5948,2022020018,N3,0,0,10
5979,2021010020,U2,0,0,10
5757,2017090001,G2,0,3912,10
7366,2017090008,N3,0,0,10
6451,2018110003,CC,147619361.2,71196521,10
4499,2018110003,CC,15223835.81,14248101,10
6402,2017030003,CC,15059048.35,13481748,10
7128,2018100010,CC,10469044.83,10198046.75,10
6079,2018090036,CC,9885430.58,8737582,10
6394,2018110003,CC,7860997.2,7860998,10
4764,2018110003,CC,7650000.5,7650000,10
5287,2017030003,CC,7321595.76,6335261.76,10
6033,2018110003,CC,5768496.3,5769244,10
4376,2018090036,CC,5011330.58,4574683,10
6425,2018090036,CC,4875180.75,4875188,10
5882,2018110003,CC,4820823.68,4540683,10
5783,2018090036,CC,4714801.05,4647594,10
5489,2018090036,CC,3978328.5,3648679,10
5777,2018110003,CC,3819301.8,5935337,10
4147,2018100010,CC,3421090.48,3361163,10
6002,2022030007,CC,3307400.25,1700000,10
5758,2017030003,CC,2858412.84,3369874,10
6471,2018090036,CC,2651475.75,2651476,10
6008,2017030003,CC,2657408.34,1119692,10
6610,2017030003,CC,2483850.5,2483482,10
6657,2017030003,CC,2456730.77,445569,10
6784,2018110003,CC,2385872.2,2385872,10
6547,2018100010,CC,2360562.8,2360572,10
6246,2017030003,CC,2322481.97,2322228,10
6110,2017030003,CC,2290189.04,2270453,10
6124,2017030003,CC,2270003.02,2270010,10
5974,2018090036,CC,2197230.09,2325522,10
5086,2017030003,CC,2161306.1,2161302,10
5937,2018090036,CC,2102276.74,2102280,10
7189,2018090036,CC,2042992.45,2042991,10
6500,2018110003,CC,2020013.25,2020014,10
4545,2018100010,CC,1981122.05,754817,10
6482,2018090036,CC,1953470.17,1953469,10
4314,2018110003,CC,1802358.11,1781093,10
6836,2017030003,CC,1784999.89,1785000,10
5198,2017030003,CC,1760019.13,1745949,10
5594,2018110003,CC,1731384.65,1681861,10
4395,2018100010,CC,1669397.34,1669681,10
5848,2018100010,CC,1583838.94,1474558,10
4786,2018100010,CC,1629603.25,1614266,10
5961,2022030007,CC,1562566.83,1562600,10
5791,2018090036,CC,1538438.25,1538438,10
4388,2018100010,CC,984533.48,627420,10
6856,2018090036,CC,1467635.25,1469188,10
4365,2018100010,CC,1449026.8,1395153,10
5308,2017030003,CC,1443246.36,1443263,10
5742,2017030003,CC,1439998.18,1440000,10
4236,2018090036,CC,1427217.16,1427217,10
6985,2018110003,CC,1422230.89,730435,10
4103,2018100010,CC,1411145.05,1393188,10
7236,2018090036,CC,1398358.42,1398358,10
5452,2018110003,CC,1392071.79,2337917.5,10
6754,2018090036,CC,850936.08,808576,10
4363,2018090036,CC,1328284.7,1370406,10
6608,2018090036,CC,1326348.58,1326350,10
6132,2022030007,CC,1310892.74,1310920,10
4325,2018100010,CC,1287357.61,1053922,10
7129,2017030003,CC,1261591.93,1261596,10
6112,2018090036,CC,1261492.91,1261494,10
6215,2018090036,CC,1256160.15,975160,10
6311,2017030003,CC,1249328.03,1249362,10
6599,2017030003,CC,1244310.2,1193020,10
6158,2018090036,CC,1237048.96,1237049,10
6495,2018090036,CC,1170025.46,1170021,10
6456,2018100010,CC,1157347.63,1122502.62,10
6907,2021110049,CC,1153788.69,1337434,10
4504,2018100010,CC,1117517.34,1071036.4,10
6512,2018090036,CC,1114235.57,1114000,10
6225,2018100010,CC,1079276.78,535540,10
4196,2018100010,CC,1072191.99,397252,10
6069,2022030007,CC,1071915.52,1047091,10
4382,2018100010,CC,1067216.35,677328,10
7297,2021110049,CC,1051102.5,1700000,10
5941,2021110049,CC,1037826.69,388406,10
5936,2018090036,CC,1035828.07,1035828,10
4603,2017030003,CC,1008728.14,1000500,10
5043,2018100010,CC,991415.58,794826,10
4906,2018090036,CC,978316.16,978316,10
7283,2018110003,CC,935486.62,1046870,10
4389,2018100010,CC,927800.77,927720,10
7154,2017030003,CC,917876.77,617899,10
6520,2018100010,CC,914471.1,914300,10
5838,2018090036,CC,879674.25,1185679,10
6070,2017030003,CC,873445.9,873450,10
7076,2017030003,CC,857000.05,2098600,10
6437,2018100010,CC,841954.56,686513,10
6595,2017030003,CC,840518.69,840487,10
7320,2022030007,CC,806318.64,832260,10
4854,2018110003,CC,770187.14,815636.74,10
7348,2017030003,CC,766999.8,767000,10
4716,2018110003,CC,758836.1,638979.93,10
6630,2018090036,CC,747735.75,747741,10
6240,2018100010,CC,733962.4,733820,10
6213,2017030003,CC,733707.93,732886,10
4293,2018100010,CC,649674.36,391642,10
4741,2018090036,CC,678898.64,155400,10
6494,2022030007,CC,667646.32,667650,10
5956,2018090036,CC,665820,665816,10
7334,2018090036,CC,659057,786352,10
4612,2018100010,CC,643365.8,285000,10
6821,2018090036,CC,637507.93,637000,10
4457,2018110003,CC,625786.32,635681,10
6726,2022030007,CC,557202.65,564110,10
6888,2018100010,CC,608500.51,502182,10
6710,2017030003,CC,599999.63,600000,10
6714,2018090036,CC,593886.66,593000,10
6851,2022030007,CC,591609.88,677457,10
5828,2018090036,CC,581863.5,675823,10
6395,2021110049,CC,579695.58,562697,10
5078,2018100010,CC,574087.83,593851,10
4336,2017030003,CC,573377.14,573540,10
7234,2017030003,CC,569998.3,569998,10
4341,2018100010,CC,568061.45,290642,10
4961,2018090036,CC,560363.29,560454,10
6531,2021110049,CC,548674.84,548677,10
7008,2018090036,CC,547458.75,521449,10
4366,2018100010,CC,535916.15,330358,10
6652,2017030003,CC,532965,532975,10
4152,2018100010,CC,528197.59,1195649,10
5617,2017030003,CC,519554.74,519556,10
6165,2022030007,CC,514642.5,514645,10
6633,2018110003,CC,492973.58,492995,10
4285,2017030003,CC,487120.72,487157,10
7313,2022030007,CC,458545.68,300000,10
5660,2018110003,CC,455000.27,455000,10
5023,2018090036,CC,448469.25,448469,10
5921,2022030007,CC,431739.81,431740,10
6390,2018100010,CC,423965.13,423964,10
6429,2017030003,CC,414044.17,414100,10
6753,2022030007,CC,402489.2,157497,10
6323,2018090036,CC,394684.34,394685,10
5354,2018090036,CC,385854.7,385856,10
4142,2018100010,CC,377648.45,377430,10
5416,2018090036,CC,376160.9,272904,10
4937,2017030003,CC,375802.47,375828,10
5773,2018090036,CC,373230.37,373227,10
6796,2017030003,CC,365000.04,365000,10
6305,2021110049,CC,355408.45,355411,10
5385,2017030003,CC,342935.99,342933,10
6854,2018100010,CC,272936.51,269770,10
5114,2018110003,CC,340896.38,340895,10
4168,2017030003,CC,338366.2,338369,10
6061,2017030003,CC,337572.67,337574,10
7312,2017030003,CC,335000.01,335000,10
6906,2018090036,CC,331353.75,331000,10
6697,2021110049,CC,323212.54,323213,10
6792,2022030007,CC,319526.31,319455,10
6770,2018090036,CC,309847.23,309848,10
6682,2022030007,CC,309428.79,309429,10
6793,2022030007,CC,308176.53,308100,10
5857,2022030007,CC,301111.74,296203,10
7206,2022030007,CC,299591.25,299592,10
7258,2018090036,CC,294210.5,294210,10
5970,2022030007,CC,292999.85,293000,10
6396,2022030007,CC,291999.51,292000,10
7138,2022030007,CC,288899.49,288900,10
6737,2018090036,CC,285880.84,285881,10
6493,2022030007,CC,284056.6,283891,10
5110,2018090036,CC,283506,283507,10
7040,2018110003,CC,281753.61,274403,10
6041,2022030007,CC,275730.45,275956,10
6708,2017030003,CC,274999.9,267826,10
7230,2018100010,CC,272814,0,10
6953,2022030007,CC,260550.04,260550,10
7085,2018090036,CC,256873.86,256860,10
6830,2021110049,CC,253107.76,253166,10
6272,2018100010,CC,249169.06,249173,10
5568,2017030003,CC,248031.79,247900,10
6584,2018110003,CC,245429.72,245434,10
5362,2017030003,CC,245064.19,401465,10
5794,2018110003,CC,241143.63,673248,10
5559,2018100010,CC,237201.12,236760,10
4991,2018090036,CC,232796.73,232796,10
5267,2018090036,CC,232318.18,232133,10
5966,2018090036,CC,229402.5,229403,10
4994,2018090036,CC,228287.6,228288,10
6567,2018090036,CC,227430,227430,10
6755,2022030007,CC,227316.35,227326,10
4407,2018090036,CC,227198.4,128715,10
6454,2017030003,CC,226941.16,226950,10
6788,2018090036,CC,224184.48,224184,10
6864,2022030007,CC,222859.5,222860,10
7120,2022030007,CC,221266.3,131266,10
7307,2018090036,CC,212187.26,212187,10
4726,2018110003,CC,212046.35,264201,10
5846,2018100010,CC,207458.76,103729,10
7144,2018090036,CC,201202.09,201203,10
5919,2022030007,CC,197178.62,197235,10
6898,2018090036,CC,196290,196290,10
7080,2018090036,CC,194304.92,194303,10
6921,2018090036,CC,192972,192972,10
6297,2017030003,CC,192958.76,192882,10
7194,2018090036,CC,192079.58,192080,10
6462,2018090036,CC,191372.66,172414,10
6550,2018110003,CC,189993.29,189957,10
4750,2017030003,CC,189057.37,249284,10
6768,2018090036,CC,188910,183509,10
6312,2018110003,CC,183743.63,183744,10
6787,2018100010,CC,181472.6,180920,10
5903,2018090036,CC,180675.32,180674,10
7181,2018090036,CC,180291.75,180292,10
6016,2017030003,CC,178999.1,179000,10
6631,2018090036,CC,177038.28,177120,10
6535,2017030003,CC,175943.25,175944,10
4620,2018090036,CC,174948.93,174945,10
6665,2017030003,CC,169963.03,169929,10
6522,2018090036,CC,168198.15,168200,10
4396,2018090036,CC,165699.65,165700,10
7304,2018100010,CC,164627.25,0,10
5328,2018090036,CC,161835,161835,10
5655,2018100010,CC,161221.8,271616.51,10
7269,2018110003,CC,160325.1,0,10
4510,2018100010,CC,0,0,10
6972,2017030003,CC,159000.34,100000,10
5630,2018090036,CC,153843.04,153800,10
6955,2022030007,CC,153200.84,153208,10
6863,2022030007,CC,150481.96,150482,10
6857,2018090036,CC,145506,145507,10
6598,2018090036,CC,143453.04,142000,10
4675,2018090036,CC,142638.3,142634,10
6701,2018110003,CC,142227,142227,10
6236,2021110049,CC,140672.96,140676,10
7270,2022030007,CC,139766.64,143350,10
6990,2022030007,CC,137659.33,137664,10
6686,2018110003,CC,137594.98,137595,10
4678,2018110003,CC,134364.83,134361,10
7175,2022030007,CC,128565.8,128570,10
4101,2017030003,CC,127887,127887,10
4723,2018090036,CC,125885.64,125886,10
4263,2018090036,CC,124887,187744,10
5014,2018090036,CC,124005.75,124000,10
5803,2018090036,CC,0,210000,10
5980,2018100010,CC,121129.81,120951,10
5920,2022030007,CC,119999.42,120000,10
6715,2018090036,CC,119112,119100,10
6931,2021110049,CC,117893.24,117894,10
6386,2018100010,CC,116783.06,114480,10
5625,2018110003,CC,111649.15,111649,10
7137,2017030003,CC,109351.76,109352,10
7074,2022030007,CC,109092.12,109094,10
5434,2018090036,CC,108882.62,108886,10
5405,2018090036,CC,105084.58,105085,10
6334,2018090036,CC,103838.98,103000,10
5940,2018090036,CC,103273.36,103273,10
7237,2022030007,CC,101499.99,0,10
7059,2018110003,CC,100000.32,100000,10
6632,2018090036,CC,99997.14,100000,10
6692,2022030007,CC,97181.25,97182,10
6900,2018090036,CC,95081.25,95000,10
6449,2018090036,CC,95001.52,95000,10
6280,2021110049,CC,92215.24,92215,10
5371,2018090036,CC,88755,588755,10
6078,2022030007,CC,84534,84534,10
7186,2018090036,CC,76770.75,76771,10
4886,2018110003,CC,74316.96,199260,10
7259,2018090036,CC,74297.76,74300,10
5654,2018090036,CC,73749.47,73751,10
6226,2017030003,CC,72000.47,72000,10
6952,2022030007,CC,71999.67,72000,10
6504,2018090036,CC,71290.5,71290,10
5368,2017030003,CC,65396.34,168830,10
6618,2022030007,CC,63997.4,64000,10
5261,2017030003,CC,61002.66,61000,10
4113,2018090036,CC,59996.12,59994,10
5824,2018090036,CC,57924.02,57924,10
6995,2022030007,CC,57579.12,57580,10
5850,2017030003,CC,56485.09,56486,10
6044,2022030007,CC,55999.83,56000,10
6329,2017030003,CC,54999.54,55000,10
5554,2018110003,CC,53146.15,1172,10
5315,2018090036,CC,53084.25,53000,10
5898,2017030003,CC,51000.97,50000,10
6845,2018090036,CC,49714.64,49715,10
7097,2022030007,CC,41632.21,41630,10
6068,2022030007,CC,41341.24,41346,10
4420,2018090036,CC,36588.58,69132,10
5399,2018090036,CC,34289.58,32200,10
6761,2018110003,CC,32357.17,32357,10
7324,2018090036,CC,29770.26,29700,10
7153,2022030007,CC,24523.2,24523,10
5264,2018090036,CC,24049.44,24050,10
5470,2017030003,CC,23800,23800,10
5505,2018110003,CC,21116.08,21116,10
5410,2018110003,CC,16705.6,16270,10
6996,2018090036,CC,15560,15560,10
6862,2022030007,CC,15530.02,15532,10
7260,2017030003,CC,14517.36,0,10
6634,2018110003,CC,11063.2,11063,10
7135,2018110003,CC,7902.7,3562,10
5901,2017030003,CC,6648,6648,10
7309,2022030007,CC,2504.58,2505,10
7421,2018090036,CC,0,110943,10
4828,2018090036,CC,0,75000,10
5038,2017030003,CC,0,17049,10
5092,2018100010,CC,0,101520,10
5260,2017030003,CC,0,54000,10
5578,2017030003,CC,0,6440,10
5685,2018100010,CC,0,429696,10
4194,2018090036,CC,0,5000,10
4392,2017030003,CC,0,200000,10
4899,2017030003,CC,0,100000,10
5529,2018090036,CC,0,0,10
5573,2018100010,CC,0,56409,10
5765,2017030003,CC,0,1932673.38,10
4169,2018090036,CC,0,4000,10
4214,2017030003,CC,0,145638,10
4404,2018090036,CC,0,45000,10
4461,2018090036,CC,0,30000,10
4953,2018090036,CC,0,13000,10
5808,2017030003,CC,0,330010,10
4199,2017030003,CC,0,10000,10
5498,2018090036,CC,0,60000,10
4096,2018090036,CC,0,9000,10
4117,2018100010,CC,0,24394,10
4167,2018090036,CC,0,10000,10
4252,2018100010,CC,0,25800,10
2457,2012010001,N3,92829263.42,93573908.42,15
6301,2020080002,U2,24463109.54,24081196,15
5768,2020080002,U2,21083368.93,20282981,15
5842,2021010020,U2,13868901.42,13472408,15
2531,2021110011,U2,9416969.04,9417490,15
5253,2020080002,U2,8097367.12,7855547,15
6544,2021010025,N1,7204757.94,7170196,15
5929,2020080002,U2,7494909.47,7502500,15
3776,2012010001,N3,6644315.08,2118654,15
6597,2021110011,U2,6127495,6532103,15
6444,2021010016,N3,3971960.85,4000000,15
5934,2021010020,U2,3691963,3758000,15
5153,2021110011,U2,3079607.12,3079800,15
6056,2018120010,G2,2969707.9,2970460,15
5555,2020080002,U2,2778736.73,2694410,15
6716,2021110011,U2,2574715.68,3043491,15
5841,2021010020,U2,2490687.41,2403700,15
5147,2021110011,U2,2132368.23,2132528,15
6799,2021110011,U2,1551154.92,1851000,15
5591,2020080002,U2,1408614.06,1364615,15
5907,2020080002,U2,1349977.2,0,15
5326,2020080002,U2,1228278.8,1312207,15
2382,2013110002,N1,1209020,894896,15
7209,2022010027,G2,1131405.75,913650,15
5125,2020080002,U2,1027807.8,1027807,15
7178,2021110011,U2,829369.34,829600,15
5859,2021010020,U2,654869.7,655126,15
6688,2022010027,G2,716879.9,716900,15
5518,2021010020,U2,586306.77,586061,15
4616,2017100003,N1,534385.3,535000,15
7222,2018120010,G2,524771.03,499000,15
3157,2021100029,N2,454360.9,0,15
5224,2020080002,U2,447096.07,446118,15
5436,2017090008,N3,392954.16,394453,15
7238,2021110011,U2,369047.88,369050,15
5055,2018120010,G2,348201.14,348201,15
6203,2021010020,U2,340102.96,352515,15
5713,2021010020,U2,337255.97,336000,15
6102,2021110011,U2,161079.43,160080,15
5671,2021010020,U2,294314.45,294000,15
6308,2021110011,U2,290178.71,289660,15
5466,2020080002,U2,278558.94,278890,15
7265,2021010020,U2,273203.18,273820,15
6262,2021090030,N1,258231.55,187040,15
5196,2020080002,U2,247874.27,247500,15
6116,2021110011,U2,242232.02,242320,15
5979,2021010020,U2,240670.05,270670,15
6012,2021010020,U2,226196.96,227200,15
6077,2021010020,U2,223251.65,222750,15
6333,2021110011,U2,213871.9,214300,15
5120,2020080002,U2,212758.42,211875,15
6025,2021010020,U2,170242.87,170240,15
5288,2020080002,U2,154376.65,154500,15
6140,2021110011,U2,124159.81,119710,15
6981,2021110011,U2,120097.04,120400,15
5145,2020080002,U2,115877.74,118598,15
5176,2021010020,U2,107060.85,115000,15
5121,2020080002,U2,61291.75,61290,15
4943,2020030012,N2,60554.52,129017,15
6934,2020080002,U2,53616.89,53616,15
6030,2020080002,U2,23416.15,22805,15
5376,2012010001,N3,20822.31,20823,15
5467,2020080002,U2,0,16870,15
6759,2022030007,CC,3654503.56,3425951,15
5362,2017030003,CC,144381.2,144381,15
7155,2012010001,N3,4799921.04,4800000,13
2329,2012010001,N3,3448347.23,3448348,13
7211,2021050006,N3,2055256.69,0,13
6160,2012010001,N3,1782491.9,1786000,13
5972,2021050006,N3,1644780,1640700,13
5294,2012010001,N3,989902.5,989903,13
5355,2012050001,G2,835500,835500,13
7228,2012010001,N3,604800,605000,13
4505,2012050001,G2,601560,593539,13
2070,2012010001,N3,266700,266700,13
5252,2022020018,N3,228975,229250,13
6400,2017050001,N3,169976.63,170000,13
6282,2012010001,N3,140700,140700,13
2139,2012010001,N3,131600,153970,13
4347,2012010001,N3,104076.9,91823,13
7099,2022010027,G2,100980,100800,13
3776,2012010001,N3,95256,95256,13
2336,2012010001,N3,75600,0,13
2176,2012010001,N3,47250,34650,13
2154,2012010001,N3,44742,26250,13
5242,2015080005,N3,0,0,13
5912,2012010001,N3,31584,31584,13
7160,2022010027,G2,16907.1,16906,13
2655,2012010001,N3,16243.5,0,13
2288,2012010001,N3,16170,0,13
2457,2012010001,N3,14000,40048.6,13
5357,2017050001,N3,12555,12555,13
2404,2012010001,N3,9975,13615,13
3821,2017050001,N3,6812.4,6814,13
4607,2012010001,N3,6300,4480,13
4391,2012010001,N3,6300,6300,13
2635,2012010001,N3,3150,3150,13
6239,2012080003,N1,2305.8,2306,13
5884,2017050001,N3,1608,1608,13
5376,2012010001,N3,1575,1575,13
4567,2019040002,N3,530.4,530,13
5751,2013040001,G2,504,504,13
2448,2012010001,N3,0,0,13
3142,2012050001,G2,0,1750,13
4004,2018020009,N3,6763064.3,6976353,14
2689,2012010001,N3,2991641.75,2778532,14
2329,2012010001,N3,1626492.76,1626493,14
4557,2019040002,N3,1533810.87,1533810,14
7009,2012050001,G2,1305000,0,14
5990,2020030006,N3,1269467.75,1269600,14
6917,2018070019,N3,808520,808520,14
7062,2012050001,G2,783000,391500,14
4505,2012050001,G2,423778.5,421082,14
5896,2017090001,G2,697945.95,693550,14
7337,2019100035,N1,650269.13,650000,14
2699,2012090001,G2,647115.2,141002,14
4613,2019040002,N3,641378.4,641200,14
6897,2012010001,N3,537225,0,14
6572,2018020009,N3,499696.12,500000,14
5528,2018070019,N3,481461.48,481500,14
6321,2020030012,N2,469805.8,470000,14
4238,2017100001,N1,399451.8,399500,14
5853,2021050006,N3,394400,348000,14
6455,2021110011,U2,375013.5,376960,14
4688,2016010001,N2,350175,0,14
5776,2020030006,N3,344955,345000,14
4733,2019040002,N3,287295.49,287300,14
5475,2018010005,N1,253865,253865,14
6426,2020030012,N2,234900,235000,14
6060,2022020018,N3,231206.56,231200,14
6361,2019040002,N3,219079,219000,14
3789,2017100003,N1,206409.73,374100,14
6128,2022020018,N3,201993.12,202000,14
4066,2018020009,N3,192265.37,192280,14
4609,2022040001,N2,181289.29,181300,14
7083,2012100002,G2,173529.33,169003,14
5357,2017050001,N3,151895,151895,14
6756,2021010005,G2,149227.8,149000,14
3786,2017090001,G2,141734.6,86554,14
6097,2021100043,N3,134560,134560,14
5815,2019100035,N1,129195,386630,14
3821,2017050001,N3,123234.94,133800,14
4219,2018120001,G2,119438.22,119444,14
5887,2013040001,G2,118677.47,118720,14
2307,2012100002,G2,116549.55,113510,14
5847,2022020018,N3,114999.5,115000,14
2633,2012090001,G2,114818.4,0,14
4998,2018020009,N3,113362.73,113400,14
6153,2018120010,G2,111833.28,111840,14
6282,2012010001,N3,109200,109200,14
6325,2022020018,N3,103394.28,103400,14
6135,2019040002,N3,95990,96000,14
6706,2019040002,N3,92811.6,91800,14
5939,2021010014,N3,89295.06,89300,14
6866,2021100043,N3,89248.95,89250,14
6031,2021010006,N2,77995.97,78000,14
6894,2022020018,N3,73080,73080,14
5581,2012100002,G2,70496.1,70500,14
5748,2017100003,N1,70470,70500,14
5349,2022020018,N3,69504.3,69500,14
6164,2022020018,N3,67494.6,67500,14
3744,2011110002,N1,65250,63292,14
6635,2022020018,N3,59803.22,59800,14
2404,2012010001,N3,59500,59500,14
3334,2017090001,G2,58754,0,14
4985,2022020018,N3,57499.75,57500,14
5115,2012100002,G2,52707.79,51335,14
5294,2012010001,N3,49300,49300,14
2450,2012050001,G2,49184,49200,14
5884,2017050001,N3,48741.63,48745,14
5902,2018020009,N3,48000.8,48000,14
5976,2022020018,N3,47966,48000,14
5222,2013040001,G2,47470.99,155568,14
6785,2021020001,N1,46980,41248,14
5889,2021050006,N3,44080,44080,14
3827,2017090001,G2,41325,40143,14
6049,2017090008,N3,41149.35,0,14
5682,2022040003,N2,39997.66,19500,14
6795,2022020001,N2,34020,34320,14
5457,2018070019,N3,33595.16,33600,14
2154,2012010001,N3,30548.31,30550,14
2340,2018010005,N1,28710,28710,14
5885,2017050001,N3,28056,28056,14
7114,2017050001,N3,26900.62,26900,14
3645,2017090001,G2,24998,0,14
3490,2012010001,N3,24650,23911,14
4647,2019040002,N3,24172.02,24100,14
3379,2011110002,N1,23490,23490,14
2288,2012010001,N3,22040,22040,14
6024,2018070019,N3,21999.4,21300,14
7119,2017050001,N3,21930,21930,14
6019,2017050001,N3,21080,21080,14
3203,2019050002,N1,19209.6,41827,14
7104,2017090039,N3,18270,0,14
2958,2017090001,G2,16530,16057,14
6336,2021010005,G2,15660,15660,14
6566,2022010027,G2,15423.36,15420,14
6075,2012010001,N3,14790,14790,14
4225,2019040002,N3,14319,14300,14
2176,2012010001,N3,13680,0,14
6465,2021010020,U2,13175,13175,14
5242,2015080005,N3,0,0,14
2070,2012010001,N3,11020,11020,14
3710,2017090001,G2,11020,10708,14
2446,2022010027,G2,10319.36,10320,14
6265,2021090030,N1,9900,9950,14
4073,2017050001,N3,9860,9860,14
5740,2020120015,N3,9799.68,9800,14
5863,2022040003,N2,9585.2,9600,14
6385,2017090008,N3,8700,8700,14
7141,2022040003,N2,7830,7830,14
5411,2017050001,N3,6525,6525,14
3430,2015080005,N3,5890,5890,14
5083,2020030013,N3,5800,0,14
6404,2022010027,G2,5301.2,5162,14
5519,2021010006,N2,5270,5270,14
5318,2021010016,N3,5220,0,14
6300,2021110045,G2,5191,2436,14
6848,2021050006,N3,4930,0,14
6355,2017090008,N3,4800,0,14
5394,2017050001,N3,4650,4650,14
6763,2021110045,G2,2755,2755,14
7161,2022040003,N2,2610,2610,14
7197,2022020018,N3,2600.14,0,14
2220,2017050001,N3,2400.02,0,14
2139,2012010001,N3,2280,8080,14
4621,2019040002,N3,0,0,14
5454,2019100035,N1,0,2093,14
6216,2019040002,N3,0,0,14
6745,2017090008,N3,0,82030,14
4484,2011110002,N1,0,59674,14
5356,2017050001,N3,0,4650,14
5462,2018070019,N3,0,0,14
5810,2013040001,G2,0,40453,14
6412,2019040002,N3,0,0,14
6973,2021050006,N3,0,0,14
2457,2012010001,N3,0,8700,14
2698,2017090001,G2,0,49850,14
3080,2019040002,N3,0,0,14
3359,2012050001,G2,0,671,14
3767,2019040002,N3,0,-717500,14
4453,2019040002,N3,0,0,14
5003,2019040002,N3,0,0,14
5727,2020030006,N3,0,7,14
7069,2021050006,N3,0,0,14
7211,2021050006,N3,0,0,14
5143,2019040002,N3,0,0,14
5377,2017050001,N3,0,0,14
5456,2020030012,N2,0,4408,14
5750,2013040001,G2,0,584,14
6620,2019040002,N3,0,0,14
2659,2021010006,N2,0,20500,14
2902,2016010001,N2,0,100800,14
3332,2012080003,N1,0,11590,14
3380,2017090001,G2,0,2356,14
5848,2018100010,CC,1114064,1098554,14
5888,2018090036,CC,478537.25,478790,14
5857,2022030007,CC,395195.6,396493,14
5654,2018090036,CC,383245.92,383258,14
4991,2018090036,CC,351276.01,351188,14
6451,2018110003,CC,334590.62,273870,14
4994,2018090036,CC,244386.48,244400,14
6316,2018100010,CC,138975,160395,14
5328,2018090036,CC,126338.4,126360,14
4263,2018090036,CC,117493.5,117500,14
5903,2018090036,CC,105776.56,105778,14
6661,2018100010,CC,98566.59,97318,14
5974,2018090036,CC,77545.71,77550,14
5665,2018100010,CC,76850,75601,14
5980,2018100010,CC,70470,70500,14
5960,2018090036,CC,57602.61,57603,14
4252,2018100010,CC,27550,26831,14
6132,2022030007,CC,26100,26100,14
7059,2018110003,CC,15660,15660,14
6584,2018110003,CC,13050,13050,14
7135,2018110003,CC,5200.28,0,14
6897,2012010001,N3,304804.5,0,20
5926,2017050001,N3,65251.2,65253,20
5025,2017050001,N3,61570.8,61571,20
5242,2015080005,N3,0,0,20
5294,2012010001,N3,23576,8919,20
5849,2017050001,N3,19721.4,0,20
5884,2017050001,N3,14378.65,14379,20
6075,2012010001,N3,13289.5,13290,20
7197,2022020018,N3,9087.65,0,20
5912,2012010001,N3,6564.6,6565,20
2336,2012010001,N3,4536,0,20
3821,2017050001,N3,1629.79,23876,20
4607,2012010001,N3,1617,1617,20
5376,2012010001,N3,1617,1617,20
2635,2012010001,N3,1512,1512,20
6052,2015080005,N3,0,0,20
6897,2012010001,N3,82264,0,17
5242,2015080005,N3,0,0,17
5926,2017050001,N3,28370.4,28372,17
6397,2021100043,N3,18396.7,18397,17
2635,2012010001,N3,15876,15876,17
2336,2012010001,N3,11680.2,0,17
5025,2017050001,N3,6993,6993,17
5849,2017050001,N3,5470.8,0,17
4607,2012010001,N3,4419.1,4420,17
6282,2012010001,N3,4413.5,4414,17
7197,2022020018,N3,3878.55,0,17
5884,2017050001,N3,2311.1,2311,17
3821,2017050001,N3,0,5621,17
5294,2012010001,N3,0,10494,17
